,Comparison,Slope_Gbm,R_squared_gbm,P_value_Gbm,Slope_kidney,R_squared_kidney,P_value_kidney,Slope_Endo,R_squared_Endo,P_value_Endo,Slope_Ovar,R_squared_Ovar,P_value_Ovar,Slope_Brca,R_squared_Brca,P_value_Brca,Slope_Luad,R_squared_Luad,P_value_Luad,Slope_hnscc,R_squared_hnscc,P_value_hnscc
10,DBI,0.1818303111698339,0.21361808965898316,4.209130499164386e-07,-0.6485471472781679,0.5739232865299875,2.3622859352755352e-15,-0.2520101040032348,0.1065072546286356,6.552258357968848e-05,0.1195048545801424,0.011114459763267508,0.2892141090582228,0.15975641584342587,0.03745359731118561,0.03823435322832562,-0.16913297582623132,0.06625333670618659,0.00014546365336470628,-0.17036501644905494,0.0353666355584232,0.00813516776645863
11,DBI,0.1818303111698339,0.21361808965898316,4.209130499164386e-07,-0.6485471472781679,0.5739232865299875,2.3622859352755352e-15,-0.2520101040032348,0.1065072546286356,6.552258357968848e-05,0.1195048545801424,0.011114459763267508,0.2892141090582228,0.15975641584342587,0.03745359731118561,0.03823435322832562,-0.16913297582623132,0.06625333670618659,0.00014546365336470628,-0.17036501644905494,0.0353666355584232,0.00813516776645863
12,CDH4,0.1700748539117506,0.2025107784329428,9.136729532775755e-07,1.3510358093187502,0.570314171151311,1.1177602384406195e-19,,,,,,,,,,,,,,,
13,SHOC2,-0.09173813258413707,0.19747214776133634,1.294703347852103e-06,0.049476006283080715,0.07015958589119725,0.00018970339204705617,0.011929906474757713,0.0007464253306056057,0.7451411314124108,-0.17816573201196614,0.06971721888763155,0.007038537324131485,-0.07997765219090641,0.03713330043484631,0.039085780952294535,-0.1096284271903308,0.0923553340738786,6.288281247196344e-06,-0.010592673735486068,0.04131888201198688,0.005026718704777484
14,HGF,-0.2454170102706807,0.20948566671392269,1.9065294767463227e-06,-0.8575096204659256,0.5071834407008528,2.5280202321041245e-31,-0.09735832858241394,0.002433271371818639,0.5699274601169351,0.6442916164178543,0.2312968066564788,0.012876794833895887,-0.03749424366670784,0.0015863430064316179,0.6837757778218899,-0.27199900759717544,0.10993085084512656,7.374704428039756e-07,-0.028748532829376162,0.0719797015647637,0.6072202328700971
15,PIK3CD,-0.11103960776642252,0.1901867406470069,2.136240654272937e-06,0.6104802001217945,0.5501170445063064,3.8480450594439824e-35,0.001265191112984133,3.383029322940813e-06,0.982544261104118,0.017795043403093902,0.000221830792160385,0.8813003859635269,0.057750377837871285,0.00980270114494087,0.29246056826088224,-0.15305980107550413,0.11553993284896052,3.698752209071042e-07,-0.18652378891551852,0.00691656383818949,0.26039322137302945
16,RGMA,0.16763125580403196,0.18671596542510752,2.7082488542936872e-06,,,,,,,,,,,,,,,,,,
17,CDK6,0.2923697140951773,0.18158039095486644,3.841428908360903e-06,0.32321934119441315,0.2815040828590341,1.7626898590150031e-15,0.2694676079401221,0.09418286652481274,0.00018306667931353667,0.21466259636338886,0.03872363708263351,0.046339946964775336,0.4180594556590572,0.3031442986664677,1.8318707686012947e-10,-0.23132924681178235,0.10169942632487997,2.0190980965514067e-06,0.04713977808925952,0.09691826253715907,1.4449583352666894e-05
18,DAPK3,-0.0874248149653773,0.17952350668783798,4.416482158708631e-06,0.06176731857921765,0.021341741547178703,0.0420990193676767,0.06811278952123534,0.0035860266907445726,0.4758589992413295,0.13843756090556794,0.019399749027928667,0.160567331963521,0.2679026076068233,0.17978735609629976,2.333989581243527e-06,-0.033452740983743734,0.005463710639842025,0.2828658729380813,0.0040688587830297815,0.0023399542178773073,0.5774288958077071
19,CTSB,-0.1642881089308222,0.1699222924822097,8.438760085223734e-06,-0.4726548738563747,0.34456679586313804,2.3640551519551698e-19,-0.08253798200355637,0.00397479220520524,0.4528302023113561,-0.2505724056079417,0.03657893053705262,0.05295913324336651,0.22139562154330605,0.11631366508569245,0.00019159710819693956,-0.07298051668793593,0.007575280457962994,0.2058077360846591,0.0632419092811595,0.0015482635516301574,0.5830237524013131
20,PDGFA,0.18598248763644248,0.1725966989769273,8.595529349533772e-06,0.03136606258294952,0.0005818701586755487,0.9049366051065836,-0.0194090049513961,0.0002201685299698999,0.9379694433487178,,,,,,,,,,,,
21,ACTR2,-0.062411021097466664,0.16916098100442287,8.881088223372904e-06,,,,-0.07587932590332222,0.016516171937787132,0.12475548901786306,-0.05121608581328212,0.008708267026854448,0.3484680888452861,0.14813532492807258,0.15734691165260992,1.1398754427312124e-05,-0.08016959281192251,0.03553289583280253,0.005785677173729548,0.00934149200277222,0.0006364411088062187,0.7249196314110926
22,SLC6A9,0.20279207963276236,0.16881742225694835,9.088110956997988e-06,,,,,,,,,,,,,,,,,,
23,CSPG4,0.18052571309797247,0.1685766814273231,9.236005493017217e-06,1.0809677716239598,0.6968110877383505,1.2069129775788766e-51,0.21990414522695956,0.0593400812902932,0.003259368190441337,0.4289052258402645,0.0956837087146918,0.0014759147793981355,0.3657453233542105,0.19209567025651295,9.635119104251379e-07,-0.14335955722832222,0.02182755858023281,0.031132854698301238,0.02214654856312413,0.0032651792938456804,0.42871300143288815
24,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
25,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
26,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
27,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
28,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
29,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
30,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
31,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
32,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
33,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
34,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
35,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
36,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
37,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
38,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
39,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
40,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
41,TPM3,-0.08981334566040547,0.16133934462751953,1.4980082118305127e-05,0.21806829063260794,0.2717680490905861,0.038372570766990736,-0.11454023233063093,0.005579136269309061,0.3735972997307878,0.1859137276574456,0.012174183798847906,0.26720574271840064,0.1335974145602647,0.02663276029420697,0.08139286143816979,-0.14155949681006774,0.02769305909058294,0.015040845671816587,-2.3876480953971178,0.010473445388391551,0.15242238066954558
42,SHC1,-0.1303681089093668,0.1580355974686752,1.8660877555703734e-05,0.16007040033412878,0.5420935020376981,0.03726614348228733,-0.053580262918200616,0.017913316160553614,0.1097552862989663,0.20255785040531776,0.08920809230291685,0.002180195369286301,0.035650519999414064,0.008264281133071797,0.3339274515348424,-0.0013448231570384948,1.2622100679734427e-05,0.9673791182901781,-0.0008503404219543325,9.265095417199692e-05,0.893756668479206
43,SHC1,-0.1303681089093668,0.1580355974686752,1.8660877555703734e-05,0.16007040033412878,0.5420935020376981,0.03726614348228733,-0.053580262918200616,0.017913316160553614,0.1097552862989663,0.20255785040531776,0.08920809230291685,0.002180195369286301,0.035650519999414064,0.008264281133071797,0.3339274515348424,-0.0013448231570384948,1.2622100679734427e-05,0.9673791182901781,-0.0008503404219543325,9.265095417199692e-05,0.893756668479206
44,PPP1R12A,-0.05654103487811074,0.15789273335606602,1.8838741464671428e-05,-0.00410695065656676,0.00012745798545552814,0.8758466076449343,-0.0034611581360300694,7.90399019233468e-06,0.973321417929421,0.26490385341377365,0.08317869293906162,0.0031334065285608236,0.07817263297734753,0.038938510751466725,0.03453014507649182,-0.0948411778857106,0.03339989481479455,0.007492889682808568,-0.0020307769423847997,0.00016451064487392193,0.8580275263377442
45,TEAD1,0.16068235315846902,0.15505811295589078,2.27346171692142e-05,0.05474936767595202,0.017941672037534384,0.12426869061248612,0.02519265418597678,0.0005143123994645339,0.7873107707594753,0.03222092473729908,0.0013269446417868544,0.7148832601899808,,,,-0.002998685518187375,2.7824000928558703e-05,0.9391411508076596,-0.0026819209849574675,0.08251267123490512,0.6393555373246795
46,REL,-0.0921356098032471,0.15383803675953442,2.4646940589403782e-05,0.2651300674728363,0.34484415650050904,2.2690347976984076e-19,-0.13489997374313314,0.06671351837662329,0.0017739652621866875,-0.03751502947217357,0.0021576742668471954,0.6412712460190675,-0.10395988178280867,0.04972730632326114,0.0165981641208583,0.12913999917525415,0.0729215237506623,6.54263265043745e-05,0.010500571319969948,0.03204780834329165,0.015605001050460353
47,MAP3K4,-0.07433458155201687,0.15322395743824185,2.5668639734664815e-05,0.08718511667014057,0.08114640070793089,5.679270684852722e-05,0.02123777726656153,0.002986551823731576,0.5153285248503989,0.14512123639517993,0.03417910044993253,0.06154813739531334,0.01820557109738533,0.0028690762243853115,0.5696678783737005,-0.05349999337751416,0.026006209089572782,0.018514576570243538,-0.0320432396321531,0.0007958528578811818,0.7093448535451534
48,TRIM28,0.14653545876837407,0.15068109580062974,3.0363318856729134e-05,0.04786805691866152,0.036073525953858994,0.007989439948445972,0.059356465529168616,0.010852519261140944,0.21401751995450974,-0.4356762080651669,0.1549270357167832,3.9013553836363314e-05,-0.13907295445330134,0.08963577879952715,0.001152237961524306,0.06649678321604115,0.027530215567050702,0.015344950363899785,0.014603960123867638,0.002319677276507193,0.5015273102413627
49,RAPGEF1,-0.05702924943533394,0.15064333986414782,3.043905335249298e-05,0.33501308350076764,0.5410586937639897,2.629717725764964e-34,-0.07534669721286379,0.02394628810842646,0.06403470237107617,-0.06443210883503467,0.007365742503119238,0.3886989046342851,0.0423470973115362,0.014632282460762772,0.19783039803218275,-0.10180159591028644,0.06601848300477949,0.00014961103338556993,-0.9894468423016374,0.005330323228118918,0.3091787158556688
50,PSAT1,0.15777714980617288,0.14751239404203048,3.741355695229833e-05,-1.646015076935488,0.6638567675847169,2.4768526358674484e-47,-0.6041150853833231,0.1144706803108696,3.3593426203992246e-05,-0.2206325228074304,0.014156005873545888,0.23129653131828265,1.0519314454216775,0.3712692831938556,4.973595244978055e-13,0.1400977572475347,0.008113998143153835,0.1903416424655715,0.03255589318442434,0.007092944133003439,0.2417665604973731
51,COL6A2,-0.2429841563529506,0.145806271519725,4.185567783917588e-05,0.5680919588084832,0.3877338776136022,0.0006806267097940477,0.5293671167058942,0.06640918176921692,0.0018190519974724511,1.24829453687071,0.3176567551145041,5.704739658220529e-10,0.16458075266352185,0.024970642475511062,0.10077748299122703,-0.11029148080366033,0.009461198816017785,0.2785738973503407,-0.027865268688933072,0.0038055227712519174,0.3891522779880581
52,COL6A2,-0.2429841563529506,0.145806271519725,4.185567783917588e-05,0.5680919588084832,0.3877338776136022,0.0006806267097940477,0.5293671167058942,0.06640918176921692,0.0018190519974724511,1.24829453687071,0.3176567551145041,5.704739658220529e-10,0.16458075266352185,0.024970642475511062,0.10077748299122703,-0.11029148080366033,0.009461198816017785,0.2785738973503407,-0.027865268688933072,0.0038055227712519174,0.3891522779880581
53,COL6A2,-0.2429841563529506,0.145806271519725,4.185567783917588e-05,0.5680919588084832,0.3877338776136022,0.0006806267097940477,0.5293671167058942,0.06640918176921692,0.0018190519974724511,1.24829453687071,0.3176567551145041,5.704739658220529e-10,0.16458075266352185,0.024970642475511062,0.10077748299122703,-0.11029148080366033,0.009461198816017785,0.2785738973503407,-0.027865268688933072,0.0038055227712519174,0.3891522779880581
54,COL6A2,-0.2429841563529506,0.145806271519725,4.185567783917588e-05,0.5680919588084832,0.3877338776136022,0.0006806267097940477,0.5293671167058942,0.06640918176921692,0.0018190519974724511,1.24829453687071,0.3176567551145041,5.704739658220529e-10,0.16458075266352185,0.024970642475511062,0.10077748299122703,-0.11029148080366033,0.009461198816017785,0.2785738973503407,-0.027865268688933072,0.0038055227712519174,0.3891522779880581
55,COL6A2,-0.2429841563529506,0.145806271519725,4.185567783917588e-05,0.5680919588084832,0.3877338776136022,0.0006806267097940477,0.5293671167058942,0.06640918176921692,0.0018190519974724511,1.24829453687071,0.3176567551145041,5.704739658220529e-10,0.16458075266352185,0.024970642475511062,0.10077748299122703,-0.11029148080366033,0.009461198816017785,0.2785738973503407,-0.027865268688933072,0.0038055227712519174,0.3891522779880581
56,COL6A2,-0.2429841563529506,0.145806271519725,4.185567783917588e-05,0.5680919588084832,0.3877338776136022,0.0006806267097940477,0.5293671167058942,0.06640918176921692,0.0018190519974724511,1.24829453687071,0.3176567551145041,5.704739658220529e-10,0.16458075266352185,0.024970642475511062,0.10077748299122703,-0.11029148080366033,0.009461198816017785,0.2785738973503407,-0.027865268688933072,0.0038055227712519174,0.3891522779880581
57,COL6A2,-0.2429841563529506,0.145806271519725,4.185567783917588e-05,0.5680919588084832,0.3877338776136022,0.0006806267097940477,0.5293671167058942,0.06640918176921692,0.0018190519974724511,1.24829453687071,0.3176567551145041,5.704739658220529e-10,0.16458075266352185,0.024970642475511062,0.10077748299122703,-0.11029148080366033,0.009461198816017785,0.2785738973503407,-0.027865268688933072,0.0038055227712519174,0.3891522779880581
58,COL6A2,-0.2429841563529506,0.145806271519725,4.185567783917588e-05,0.5680919588084832,0.3877338776136022,0.0006806267097940477,0.5293671167058942,0.06640918176921692,0.0018190519974724511,1.24829453687071,0.3176567551145041,5.704739658220529e-10,0.16458075266352185,0.024970642475511062,0.10077748299122703,-0.11029148080366033,0.009461198816017785,0.2785738973503407,-0.027865268688933072,0.0038055227712519174,0.3891522779880581
59,COL6A2,-0.2429841563529506,0.145806271519725,4.185567783917588e-05,0.5680919588084832,0.3877338776136022,0.0006806267097940477,0.5293671167058942,0.06640918176921692,0.0018190519974724511,1.24829453687071,0.3176567551145041,5.704739658220529e-10,0.16458075266352185,0.024970642475511062,0.10077748299122703,-0.11029148080366033,0.009461198816017785,0.2785738973503407,-0.027865268688933072,0.0038055227712519174,0.3891522779880581
60,COL6A2,-0.2429841563529506,0.145806271519725,4.185567783917588e-05,0.5680919588084832,0.3877338776136022,0.0006806267097940477,0.5293671167058942,0.06640918176921692,0.0018190519974724511,1.24829453687071,0.3176567551145041,5.704739658220529e-10,0.16458075266352185,0.024970642475511062,0.10077748299122703,-0.11029148080366033,0.009461198816017785,0.2785738973503407,-0.027865268688933072,0.0038055227712519174,0.3891522779880581
61,COL6A2,-0.2429841563529506,0.145806271519725,4.185567783917588e-05,0.5680919588084832,0.3877338776136022,0.0006806267097940477,0.5293671167058942,0.06640918176921692,0.0018190519974724511,1.24829453687071,0.3176567551145041,5.704739658220529e-10,0.16458075266352185,0.024970642475511062,0.10077748299122703,-0.11029148080366033,0.009461198816017785,0.2785738973503407,-0.027865268688933072,0.0038055227712519174,0.3891522779880581
62,COL6A2,-0.2429841563529506,0.145806271519725,4.185567783917588e-05,0.5680919588084832,0.3877338776136022,0.0006806267097940477,0.5293671167058942,0.06640918176921692,0.0018190519974724511,1.24829453687071,0.3176567551145041,5.704739658220529e-10,0.16458075266352185,0.024970642475511062,0.10077748299122703,-0.11029148080366033,0.009461198816017785,0.2785738973503407,-0.027865268688933072,0.0038055227712519174,0.3891522779880581
63,COL6A2,-0.2429841563529506,0.145806271519725,4.185567783917588e-05,0.5680919588084832,0.3877338776136022,0.0006806267097940477,0.5293671167058942,0.06640918176921692,0.0018190519974724511,1.24829453687071,0.3176567551145041,5.704739658220529e-10,0.16458075266352185,0.024970642475511062,0.10077748299122703,-0.11029148080366033,0.009461198816017785,0.2785738973503407,-0.027865268688933072,0.0038055227712519174,0.3891522779880581
64,COL6A2,-0.2429841563529506,0.145806271519725,4.185567783917588e-05,0.5680919588084832,0.3877338776136022,0.0006806267097940477,0.5293671167058942,0.06640918176921692,0.0018190519974724511,1.24829453687071,0.3176567551145041,5.704739658220529e-10,0.16458075266352185,0.024970642475511062,0.10077748299122703,-0.11029148080366033,0.009461198816017785,0.2785738973503407,-0.027865268688933072,0.0038055227712519174,0.3891522779880581
65,COL6A2,-0.2429841563529506,0.145806271519725,4.185567783917588e-05,0.5680919588084832,0.3877338776136022,0.0006806267097940477,0.5293671167058942,0.06640918176921692,0.0018190519974724511,1.24829453687071,0.3176567551145041,5.704739658220529e-10,0.16458075266352185,0.024970642475511062,0.10077748299122703,-0.11029148080366033,0.009461198816017785,0.2785738973503407,-0.027865268688933072,0.0038055227712519174,0.3891522779880581
66,COL6A2,-0.2429841563529506,0.145806271519725,4.185567783917588e-05,0.5680919588084832,0.3877338776136022,0.0006806267097940477,0.5293671167058942,0.06640918176921692,0.0018190519974724511,1.24829453687071,0.3176567551145041,5.704739658220529e-10,0.16458075266352185,0.024970642475511062,0.10077748299122703,-0.11029148080366033,0.009461198816017785,0.2785738973503407,-0.027865268688933072,0.0038055227712519174,0.3891522779880581
67,NOTCH1,0.09120146283974084,0.14422272314714088,4.64427540324205e-05,0.13530248210504686,0.039282765343340485,0.006691799764668888,-0.005180133455608814,8.994267722281869e-05,0.9101761129028249,0.14166233020559402,0.02599818413560467,0.1404252542351871,0.11222284397191998,0.0144691609187477,0.20036707343553067,-0.11000811335871244,0.025116448698415908,0.02066787477034484,-0.00022911269377330498,0.0008689815525616212,0.763100435689168
68,RB1,0.15969960259238605,0.14289971206860452,5.065312809933186e-05,0.3629404109410415,0.5574075874991121,7.966328499908582e-36,-0.006821629696056646,7.068265738048357e-05,0.9203363385518584,-0.25201265076247625,0.06177822239662128,0.011354172509584485,-0.10396373717521956,0.040182397619053636,0.03171259456735738,-0.1065836488520268,0.05013804162414943,0.0009997826768113522,-0.037793664419758524,0.013944198521318606,0.1407665142169471
