,Comparison,Slope,R_squared,P_value
37,RASSF1,-0.3001486492900315,0.1396385830543651,7.413426252939359e-08
93,OSMR,0.30335369078138974,0.12837776360699396,7.529806351324355e-08
28,NCOA2,0.1381232250484451,0.12802484078702459,7.868493801802569e-08
55,PPP3CC,-0.2196412041359144,0.1254745842384385,1.0809050002882242e-07
90,PPP2R3A,0.22523920308335413,0.12295911547448501,1.47739963690517e-07
53,ETS1,-0.2386258243089742,0.12218419531492808,1.6264664133184904e-07
13,PTPN7,-0.2203064070478325,0.12136028167112649,1.8013614601042636e-07
68,BLK,-0.7495847816182231,0.1432782548694867,1.8916379127741634e-07
40,SMAD4,-0.15127707555952574,0.12060675433593299,1.9776059277480046e-07
58,MDH1,-0.1252353796051407,0.12027211113872707,2.0612693761122203e-07
19,STK4,-0.1382984252072294,0.12003556741647663,2.122518404397453e-07
26,PIK3C3,-0.11479796764826204,0.11894880743073324,2.427969645836002e-07
0,GPX2,-0.8877000616619174,0.1323092589246154,3.1019725810375965e-07
44,SETD7,0.1434854394726154,0.11638510682730177,3.332565445209021e-07
73,PIK3CD,-0.15305980107550413,0.11553993284896051,3.6987522090710426e-07
62,DEPTOR,0.2773780696290065,0.11549257073331162,3.7204161262507756e-07
17,CBL,-0.13029070519906275,0.11496683727051855,3.9695228333820203e-07
5,RAC2,-0.19857300094614816,0.11373699772659503,4.6188515326641723e-07
4,ARRB2,-0.17041001138026318,0.11335531571189587,4.84105799162872e-07
18,CD209,-0.3360609568264172,0.11150148735837206,6.080840230219676e-07
78,KIT,-0.36712347391628136,0.11038667045262726,6.973343496908714e-07
80,HGF,-0.27199900759717544,0.10993085084512655,7.374704428039756e-07
8,ENPP3,0.5260620131408972,0.13855791775148288,1.0743571015848887e-06
81,ENO3,-0.6492804917283542,0.10659773238216604,1.1096770029769542e-06
79,ARHGAP35,0.13893879129955833,0.10412605208202703,1.5013850703550497e-06
36,ARHGEF6,-0.18526892242977464,0.1034588114511669,1.628897905571365e-06
42,ERRFI1,0.3629679058514736,0.10296725470826673,1.7296694133471944e-06
87,KTN1,0.192461752505175,0.10287334765627419,1.7496141925905236e-06
2,CDK6,-0.23132924681178235,0.10169942632487997,2.0190980965514067e-06
65,RASAL3,-0.17555465726699362,0.10083324809799941,2.244029566951987e-06
30,MAPK13,0.18448369818269533,0.1005707012753001,2.3170043937087605e-06
43,PSPH,0.20819210286907275,0.10008784396037321,2.4574274580720027e-06
72,STAT5A,-0.16988710802726908,0.09897528248916086,2.8140136682206712e-06
82,SRF,-0.21076095844542017,0.10245648668991786,2.888064086126886e-06
47,FZD1,0.2434812076108132,0.0985691123480077,2.956635029144159e-06
